,State,district,date,confirmed,active,recovered,deceased,DaysFromFirstDate
11178,Chhattisgarh,Gariaband,2020-05-13,0,0,0,0,118
11179,Chhattisgarh,Janjgir Champa,2020-05-13,0,0,0,0,118
11180,Chhattisgarh,Jashpur,2020-05-13,0,0,0,0,118
11181,Chhattisgarh,Kabeerdham,2020-05-13,6,0,6,0,118
11182,Chhattisgarh,Kondagaon,2020-05-13,0,0,0,0,118
11183,Chhattisgarh,Korba,2020-05-13,28,0,28,0,118
11184,Chhattisgarh,Koriya,2020-05-13,0,0,0,0,118
11185,Chhattisgarh,Mahasamund,2020-05-13,0,0,0,0,118
11186,Chhattisgarh,Mungeli,2020-05-13,0,0,0,0,118
11187,Chhattisgarh,Narayanpur,2020-05-13,0,0,0,0,118
11188,Chhattisgarh,Raigarh,2020-05-13,0,0,0,0,118
11189,Chhattisgarh,Raipur,2020-05-13,7,0,7,0,118
11190,Chhattisgarh,Rajnandgaon,2020-05-13,1,0,1,0,118
11191,Chhattisgarh,Sukma,2020-05-13,0,0,0,0,118
11192,Chhattisgarh,Surajpur,2020-05-13,6,2,4,0,118
11193,Chhattisgarh,Surguja,2020-05-13,0,0,0,0,118
11194,Chhattisgarh,Uttar Bastar Kanker,2020-05-13,0,0,0,0,118
11195,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2020-05-13,1,0,1,0,118
11196,Dadra and Nagar Haveli and Daman and Diu,Daman,2020-05-13,0,0,0,0,118
11197,Dadra and Nagar Haveli and Daman and Diu,Diu,2020-05-13,0,0,0,0,118
11198,Delhi,Delhi,2020-05-13,184,184,0,0,118
11199,Delhi,Delhi,2020-05-13,38,38,0,0,118
11200,Delhi,Delhi,2020-05-13,37,37,0,0,118
11201,Delhi,Delhi,2020-05-13,60,60,0,0,118
11202,Delhi,Delhi,2020-05-13,25,25,0,0,118
11203,Delhi,Delhi,2020-05-13,32,31,0,1,118
11204,Delhi,Delhi,2020-05-13,48,48,0,0,118
11205,Delhi,Delhi,2020-05-13,70,70,0,0,118
11206,Delhi,Delhi,2020-05-13,130,130,0,0,118
11207,Delhi,Delhi,2020-05-13,42,42,0,0,118
11208,Delhi,Delhi,2020-05-13,7210,4247,2858,105,118
11209,Delhi,Delhi,2020-05-13,122,122,0,0,118
11210,Goa,North Goa,2020-05-13,6,0,6,0,118
11211,Goa,South Goa,2020-05-13,1,0,1,0,118
11212,Gujarat,Ahmedabad,2020-05-13,6645,4087,2112,446,118
11213,Gujarat,Amreli,2020-05-13,1,1,0,0,118
11214,Gujarat,Anand,2020-05-13,80,3,70,7,118
11215,Gujarat,Aravalli,2020-05-13,76,52,22,2,118
11216,Gujarat,Banaskantha,2020-05-13,82,43,36,3,118
11217,Gujarat,Bharuch,2020-05-13,32,5,25,2,118
11218,Gujarat,Bhavnagar,2020-05-13,100,47,46,7,118
11219,Gujarat,Botad,2020-05-13,56,33,22,1,118
11220,Gujarat,Chhota Udaipur,2020-05-13,17,3,14,0,118
11221,Gujarat,Dahod,2020-05-13,20,15,5,0,118
11222,Gujarat,Dang,2020-05-13,2,0,2,0,118
11223,Gujarat,Devbhumi Dwarka,2020-05-13,12,12,0,0,118
11224,Gujarat,Gandhinagar,2020-05-13,142,84,53,5,118
11225,Gujarat,Gir Somnath,2020-05-13,18,15,3,0,118
11226,Gujarat,Jamnagar,2020-05-13,33,29,2,2,118
11227,Gujarat,Junagadh,2020-05-13,4,2,2,0,118
11228,Gujarat,Kheda,2020-05-13,33,22,10,1,118
11229,Gujarat,Kutch,2020-05-13,14,7,6,1,118
11230,Gujarat,Mahisagar,2020-05-13,47,11,35,1,118
11231,Gujarat,Mehsana,2020-05-13,67,28,37,2,118
11232,Gujarat,Morbi,2020-05-13,2,1,1,0,118
11233,Gujarat,Narmada,2020-05-13,13,1,12,0,118
11234,Gujarat,Navsari,2020-05-13,8,1,7,0,118
11235,Gujarat,Other State,2020-05-13,1,1,0,0,118
11236,Gujarat,Panchmahal,2020-05-13,66,29,33,4,118
11237,Gujarat,Patan,2020-05-13,31,7,22,2,118
11238,Gujarat,Porbandar,2020-05-13,3,0,3,0,118
11239,Gujarat,Rajkot,2020-05-13,66,13,51,2,118
11240,Gujarat,Sabarkantha,2020-05-13,27,18,7,2,118
11241,Gujarat,Surat,2020-05-13,967,362,562,43,118
11242,Gujarat,Surendranagar,2020-05-13,3,2,1,0,118
11243,Gujarat,Tapi,2020-05-13,2,0,2,0,118
11244,Gujarat,Vadodara,2020-05-13,592,205,355,32,118
11245,Gujarat,Valsad,2020-05-13,6,1,4,1,118
11246,Haryana,Ambala,2020-05-13,42,2,38,2,118
11247,Haryana,Bhiwani,2020-05-13,6,3,3,0,118
11248,Haryana,Charkhi Dadri,2020-05-13,4,3,1,0,118
11249,Haryana,Faridabad,2020-05-13,119,57,58,4,118
11250,Haryana,Fatehabad,2020-05-13,7,6,1,0,118
11251,Haryana,Gurugram,2020-05-13,166,104,62,0,118
11252,Haryana,Hisar,2020-05-13,4,1,3,0,118
11253,Haryana,Italians,2020-05-13,14,0,14,0,118
11254,Haryana,Jhajjar,2020-05-13,84,60,24,0,118
11255,Haryana,Jind,2020-05-13,18,8,10,0,118
11256,Haryana,Kaithal,2020-05-13,3,1,2,0,118
11257,Haryana,Karnal,2020-05-13,15,9,5,1,118
11258,Haryana,Kurukshetra,2020-05-13,3,1,2,0,118
11259,Haryana,Mahendragarh,2020-05-13,5,5,0,0,118
11260,Haryana,Nuh,2020-05-13,60,3,57,0,118
11261,Haryana,Palwal,2020-05-13,37,3,34,0,118
11262,Haryana,Panchkula,2020-05-13,23,5,18,0,118
11263,Haryana,Panipat,2020-05-13,36,11,22,3,118
11264,Haryana,Rewari,2020-05-13,5,5,0,0,118
11265,Haryana,Rohtak,2020-05-13,7,4,2,1,118
11266,Haryana,Sirsa,2020-05-13,7,3,4,0,118
11267,Haryana,Sonipat,2020-05-13,120,66,54,0,118
11268,Haryana,Yamunanagar,2020-05-13,8,4,4,0,118
11269,Himachal Pradesh,Bilaspur,2020-05-13,2,2,0,0,118
11270,Himachal Pradesh,Chamba,2020-05-13,12,6,6,0,118
11271,Himachal Pradesh,Hamirpur,2020-05-13,6,4,2,0,118
11272,Himachal Pradesh,Kangra,2020-05-13,15,10,4,1,118
11273,Himachal Pradesh,Kinnaur,2020-05-13,0,0,0,0,118
11274,Himachal Pradesh,Kullu,2020-05-13,0,0,0,0,118
11275,Himachal Pradesh,Lahaul and Spiti,2020-05-13,0,0,0,0,118
11276,Himachal Pradesh,Mandi,2020-05-13,2,1,0,1,118
11277,Himachal Pradesh,Shimla,2020-05-13,1,1,0,0,118
11278,Himachal Pradesh,Sirmaur,2020-05-13,2,0,2,0,118
11279,Himachal Pradesh,Solan,2020-05-13,9,0,5,1,118
11280,Himachal Pradesh,Una,2020-05-13,17,1,16,0,118
11281,Himachal Pradesh,Unknown,2020-05-13,1,1,0,0,118
11282,Jammu and Kashmir,Anantnag,2020-05-13,145,127,17,1,118
11283,Jammu and Kashmir,Bandipora,2020-05-13,134,25,108,1,118
11284,Jammu and Kashmir,Baramulla,2020-05-13,110,50,57,3,118
11285,Jammu and Kashmir,Budgam,2020-05-13,53,39,14,0,118
11286,Jammu and Kashmir,Doda,2020-05-13,0,0,0,0,118
11287,Jammu and Kashmir,Ganderbal,2020-05-13,23,9,14,0,118
11288,Jammu and Kashmir,Jammu,2020-05-13,38,12,26,0,118
11289,Jammu and Kashmir,Kathua,2020-05-13,17,16,1,0,118
11290,Jammu and Kashmir,Kishtwar,2020-05-13,1,0,1,0,118
11291,Jammu and Kashmir,Kulgam,2020-05-13,72,66,6,0,118
11292,Jammu and Kashmir,Kupwara,2020-05-13,83,38,45,0,118
11293,Jammu and Kashmir,Mirpur,2020-05-13,0,0,0,0,118
11294,Jammu and Kashmir,Muzaffarabad,2020-05-13,0,0,0,0,118
11295,Jammu and Kashmir,Pulwama,2020-05-13,13,9,4,0,118
11296,Jammu and Kashmir,Punch,2020-05-13,0,0,0,0,118
11297,Jammu and Kashmir,Rajouri,2020-05-13,4,0,4,0,118
11298,Jammu and Kashmir,Ramban,2020-05-13,1,0,1,0,118
11299,Jammu and Kashmir,Reasi,2020-05-13,3,2,1,0,118
11300,Jammu and Kashmir,Samba,2020-05-13,11,7,4,0,118
11301,Jammu and Kashmir,Shopiyan,2020-05-13,105,45,60,0,118
11302,Jammu and Kashmir,Srinagar,2020-05-13,136,48,84,4,118
11303,Jammu and Kashmir,Udhampur,2020-05-13,22,2,19,1,118
11304,Jharkhand,Bokaro,2020-05-13,10,0,9,1,118
11305,Jharkhand,Chatra,2020-05-13,0,0,0,0,118
11306,Jharkhand,Deoghar,2020-05-13,4,2,2,0,118
11307,Jharkhand,Dhanbad,2020-05-13,4,2,2,0,118
11308,Jharkhand,Dumka,2020-05-13,2,2,0,0,118
11309,Jharkhand,East Singhbhum,2020-05-13,1,1,0,0,118
11310,Jharkhand,Garhwa,2020-05-13,23,20,3,0,118
11311,Jharkhand,Giridih,2020-05-13,7,6,1,0,118
11312,Jharkhand,Godda,2020-05-13,1,1,0,0,118
11313,Jharkhand,Gumla,2020-05-13,0,0,0,0,118
11314,Jharkhand,Hazaribagh,2020-05-13,10,7,3,0,118
11315,Jharkhand,Jamtara,2020-05-13,2,2,0,0,118
11316,Jharkhand,Khunti,2020-05-13,0,0,0,0,118
11317,Jharkhand,Koderma,2020-05-13,4,3,1,0,118
11318,Jharkhand,Latehar,2020-05-13,0,0,0,0,118
11319,Jharkhand,Lohardaga,2020-05-13,0,0,0,0,118
11320,Jharkhand,Pakur,2020-05-13,0,0,0,0,118
11321,Jharkhand,Palamu,2020-05-13,8,5,3,0,118
11322,Jharkhand,Ramgarh,2020-05-13,0,0,0,0,118
11323,Jharkhand,Ranchi,2020-05-13,96,33,61,2,118
11324,Jharkhand,Sahibganj,2020-05-13,0,0,0,0,118
11325,Jharkhand,Saraikela-Kharsawan,2020-05-13,0,0,0,0,118
11326,Jharkhand,Simdega,2020-05-13,2,0,2,0,118
11327,Jharkhand,Unknown,2020-05-13,3,3,0,0,118
11328,Jharkhand,West Singhbhum,2020-05-13,0,0,0,0,118
11329,Karnataka,Bagalkote,2020-05-13,68,40,27,1,118
11330,Karnataka,Ballari,2020-05-13,17,5,12,0,118
11331,Karnataka,Belagavi,2020-05-13,113,71,41,1,118
11332,Karnataka,Bengaluru Rural,2020-05-13,6,0,6,0,118
11333,Karnataka,Bengaluru Urban,2020-05-13,184,81,95,7,118
11334,Karnataka,Bidar,2020-05-13,41,26,14,1,118
11335,Karnataka,Chamarajanagara,2020-05-13,0,0,0,0,118
11336,Karnataka,Chikkaballapura,2020-05-13,24,6,16,2,118
11337,Karnataka,Chikkamagaluru,2020-05-13,0,0,0,0,118
11338,Karnataka,Chitradurga,2020-05-13,7,6,1,0,118
11339,Karnataka,Dakshina Kannada,2020-05-13,28,16,8,4,118
11340,Karnataka,Davanagere,2020-05-13,85,79,2,4,118
11341,Karnataka,Dharwad,2020-05-13,21,14,7,0,118
11342,Karnataka,Gadag,2020-05-13,8,3,4,1,118
11343,Karnataka,Hassan,2020-05-13,9,9,0,0,118
11344,Karnataka,Haveri,2020-05-13,3,3,0,0,118
11345,Karnataka,Kalaburagi,2020-05-13,81,30,44,7,118
11346,Karnataka,Kodagu,2020-05-13,1,0,1,0,118
11347,Karnataka,Kolar,2020-05-13,5,5,0,0,118
11348,Karnataka,Koppal,2020-05-13,0,0,0,0,118
11349,Karnataka,Mandya,2020-05-13,31,12,19,0,118
11350,Karnataka,Mysuru,2020-05-13,88,4,84,0,118
11351,Karnataka,Other State,2020-05-13,22,3,19,0,118
11352,Karnataka,Raichur,2020-05-13,0,0,0,0,118
11353,Karnataka,Ramanagara,2020-05-13,0,0,0,0,118
11354,Karnataka,Shivamogga,2020-05-13,8,8,0,0,118
11355,Karnataka,Tumakuru,2020-05-13,11,7,2,2,118
11356,Karnataka,Udupi,2020-05-13,3,0,3,0,118
11357,Karnataka,Uttara Kannada,2020-05-13,41,30,11,0,118
11358,Karnataka,Vijayapura,2020-05-13,52,14,35,3,118
11359,Karnataka,Yadgir,2020-05-13,2,2,0,0,118
11360,Kerala,Alappuzha,2020-05-13,5,0,5,0,118
11361,Kerala,Ernakulam,2020-05-13,27,3,23,1,118
11362,Kerala,Idukki,2020-05-13,23,0,23,0,118
11363,Kerala,Kannur,2020-05-13,117,4,112,1,118
11364,Kerala,Kasaragod,2020-05-13,183,4,179,0,118
11365,Kerala,Kollam,2020-05-13,20,2,18,0,118
11366,Kerala,Kottayam,2020-05-13,23,2,21,0,118
11367,Kerala,Kozhikode,2020-05-13,26,2,24,0,118
11368,Kerala,Malappuram,2020-05-13,32,8,23,1,118
11369,Kerala,Palakkad,2020-05-13,16,3,13,0,118
11370,Kerala,Pathanamthitta,2020-05-13,18,1,17,0,118
11371,Kerala,Thiruvananthapuram,2020-05-13,17,0,16,1,118
11372,Kerala,Thrissur,2020-05-13,15,2,13,0,118
11373,Kerala,Wayanad,2020-05-13,13,10,3,0,118
11374,Ladakh,Kargil,2020-05-13,9,2,7,0,118
11375,Ladakh,Leh,2020-05-13,34,19,15,0,118
11376,Lakshadweep,Lakshadweep,2020-05-13,0,0,0,0,118
11377,Madhya Pradesh,Agar Malwa,2020-05-13,13,0,12,1,118
11378,Madhya Pradesh,Alirajpur,2020-05-13,3,0,3,0,118
11379,Madhya Pradesh,Anuppur,2020-05-13,3,3,0,0,118
11380,Madhya Pradesh,Ashoknagar,2020-05-13,2,1,0,1,118
11381,Madhya Pradesh,Balaghat,2020-05-13,0,0,0,0,118
11382,Madhya Pradesh,Barwani,2020-05-13,26,0,26,0,118
11383,Madhya Pradesh,Betul,2020-05-13,1,0,1,0,118
11384,Madhya Pradesh,Bhind,2020-05-13,9,9,0,0,118
11385,Madhya Pradesh,Bhopal,2020-05-13,858,335,488,35,118
11386,Madhya Pradesh,Burhanpur,2020-05-13,60,41,13,6,118
11387,Madhya Pradesh,Chhatarpur,2020-05-13,0,0,0,0,118
11388,Madhya Pradesh,Chhindwara,2020-05-13,5,2,2,1,118
11389,Madhya Pradesh,Damoh,2020-05-13,0,0,0,0,118
11390,Madhya Pradesh,Datia,2020-05-13,0,0,0,0,118
11391,Madhya Pradesh,Dewas,2020-05-13,56,34,15,7,118
11392,Madhya Pradesh,Dhar,2020-05-13,89,46,41,2,118
11393,Madhya Pradesh,Dindori,2020-05-13,2,1,1,0,118
11394,Madhya Pradesh,Guna,2020-05-13,1,1,0,0,118
11395,Madhya Pradesh,Gwalior,2020-05-13,31,25,5,1,118
11396,Madhya Pradesh,Harda,2020-05-13,3,0,3,0,118
11397,Madhya Pradesh,Hoshangabad,2020-05-13,37,3,31,3,118
11398,Madhya Pradesh,Indore,2020-05-13,2107,1038,974,95,118
11399,Madhya Pradesh,Jabalpur,2020-05-13,147,92,47,8,118
11400,Madhya Pradesh,Jhabua,2020-05-13,2,2,0,0,118
11401,Madhya Pradesh,Katni,2020-05-13,0,0,0,0,118
11402,Madhya Pradesh,Khandwa,2020-05-13,80,34,38,8,118
11403,Madhya Pradesh,Khargone,2020-05-13,95,34,53,8,118
11404,Madhya Pradesh,Mandla,2020-05-13,1,1,0,0,118
11405,Madhya Pradesh,Mandsaur,2020-05-13,56,45,7,4,118
11406,Madhya Pradesh,Morena,2020-05-13,25,8,17,0,118
11407,Madhya Pradesh,Narsinghpur,2020-05-13,0,0,0,0,118
11408,Madhya Pradesh,Neemuch,2020-05-13,38,38,0,0,118
11409,Madhya Pradesh,Niwari,2020-05-13,0,0,0,0,118
11410,Madhya Pradesh,Other Region,2020-05-13,0,0,0,0,118
11411,Madhya Pradesh,Panna,2020-05-13,1,1,0,0,118
11412,Madhya Pradesh,Raisen,2020-05-13,65,20,42,3,118
11413,Madhya Pradesh,Rajgarh,2020-05-13,0,0,0,0,118
11414,Madhya Pradesh,Ratlam,2020-05-13,28,9,19,0,118
11415,Madhya Pradesh,Rewa,2020-05-13,3,2,1,0,118
11416,Madhya Pradesh,Sagar,2020-05-13,10,4,5,1,118
11417,Madhya Pradesh,Satna,2020-05-13,7,6,0,1,118
11418,Madhya Pradesh,Sehore,2020-05-13,4,3,0,1,118
11419,Madhya Pradesh,Seoni,2020-05-13,1,1,0,0,118
11420,Madhya Pradesh,Shahdol,2020-05-13,3,0,3,0,118
11421,Madhya Pradesh,Shajapur,2020-05-13,8,1,6,1,118
11422,Madhya Pradesh,Sheopur,2020-05-13,4,0,4,0,118
11423,Madhya Pradesh,Shivpuri,2020-05-13,3,1,2,0,118
11424,Madhya Pradesh,Sidhi,2020-05-13,1,1,0,0,118
11425,Madhya Pradesh,Singrauli,2020-05-13,0,0,0,0,118
11426,Madhya Pradesh,Tikamgarh,2020-05-13,3,1,2,0,118
11427,Madhya Pradesh,Ujjain,2020-05-13,269,94,130,45,118
11428,Madhya Pradesh,Umaria,2020-05-13,0,0,0,0,118
11429,Madhya Pradesh,Vidisha,2020-05-13,13,0,13,0,118
11430,Maharashtra,Ahmednagar,2020-05-13,64,27,34,3,118
11431,Maharashtra,Akola,2020-05-13,192,166,14,12,118
11432,Maharashtra,Amravati,2020-05-13,89,31,45,13,118
11433,Maharashtra,Aurangabad,2020-05-13,680,570,95,15,118
11434,Maharashtra,Beed,2020-05-13,1,0,1,0,118
11435,Maharashtra,Bhandara,2020-05-13,1,1,0,0,118
11436,Maharashtra,Buldhana,2020-05-13,25,1,23,1,118
11437,Maharashtra,Chandrapur,2020-05-13,4,2,2,0,118
11438,Maharashtra,Dhule,2020-05-13,71,49,16,6,118
11439,Maharashtra,Gadchiroli,2020-05-13,0,0,0,0,118
11440,Maharashtra,Gondia,2020-05-13,1,0,1,0,118
11441,Maharashtra,Hingoli,2020-05-13,61,40,21,0,118
11442,Maharashtra,Jalgaon,2020-05-13,206,153,29,24,118
11443,Maharashtra,Jalna,2020-05-13,16,15,1,0,118
11444,Maharashtra,Kolhapur,2020-05-13,22,13,8,1,118
11445,Maharashtra,Latur,2020-05-13,32,20,11,1,118
11446,Maharashtra,Mumbai,2020-05-13,15747,12678,2513,556,118
11447,Maharashtra,Mumbai Suburban,2020-05-13,0,0,0,0,118
11448,Maharashtra,Nagpur,2020-05-13,317,240,75,2,118
11449,Maharashtra,Nanded,2020-05-13,57,53,0,4,118
11450,Maharashtra,Nandurbar,2020-05-13,22,11,9,2,118
11451,Maharashtra,Nashik,2020-05-13,751,614,103,34,118
11452,Maharashtra,Osmanabad,2020-05-13,4,1,3,0,118
11453,Maharashtra,Other State,2020-05-13,41,31,0,10,118
11454,Maharashtra,Palghar,2020-05-13,326,196,118,12,118
11455,Maharashtra,Parbhani,2020-05-13,2,0,1,1,118
11456,Maharashtra,Pune,2020-05-13,3161,1834,1163,164,118
11457,Maharashtra,Raigad,2020-05-13,308,200,98,10,118
11458,Maharashtra,Ratnagiri,2020-05-13,60,53,5,2,118
11459,Maharashtra,Sangli,2020-05-13,41,12,28,1,118
11460,Maharashtra,Satara,2020-05-13,125,92,31,2,118
11461,Maharashtra,Sindhudurg,2020-05-13,7,5,2,0,118
11462,Maharashtra,Solapur,2020-05-13,320,254,47,19,118
11463,Maharashtra,Thane,2020-05-13,3065,2462,578,25,118
11464,Maharashtra,Unknown,2020-05-13,0,-476,422,54,118
11465,Maharashtra,Wardha,2020-05-13,1,0,0,1,118
11466,Maharashtra,Washim,2020-05-13,3,2,1,0,118
11467,Maharashtra,Yavatmal,2020-05-13,99,50,49,0,118
11468,Manipur,Bishnupur,2020-05-13,0,0,0,0,118
11469,Manipur,Chandel,2020-05-13,0,0,0,0,118
11470,Manipur,Churachandpur,2020-05-13,0,0,0,0,118
11471,Manipur,Imphal East,2020-05-13,1,0,1,0,118
11472,Manipur,Imphal West,2020-05-13,1,0,1,0,118
11473,Manipur,Jiribam,2020-05-13,0,0,0,0,118
11474,Manipur,Kakching,2020-05-13,0,0,0,0,118
11475,Manipur,Kamjong,2020-05-13,0,0,0,0,118
11476,Manipur,Kangpokpi,2020-05-13,0,0,0,0,118
11477,Manipur,Noney,2020-05-13,0,0,0,0,118
11478,Manipur,Pherzawl,2020-05-13,0,0,0,0,118
11479,Manipur,Senapati,2020-05-13,0,0,0,0,118
11480,Manipur,Tamenglong,2020-05-13,0,0,0,0,118
11481,Manipur,Tengnoupal,2020-05-13,0,0,0,0,118
11482,Manipur,Thoubal,2020-05-13,0,0,0,0,118
11483,Manipur,Ukhrul,2020-05-13,0,0,0,0,118
11484,Meghalaya,East Garo Hills,2020-05-13,0,0,0,0,118
11485,Meghalaya,East Jaintia Hills,2020-05-13,0,0,0,0,118
11486,Meghalaya,East Khasi Hills,2020-05-13,13,1,11,1,118
11487,Meghalaya,North Garo Hills,2020-05-13,0,0,0,0,118
11488,Meghalaya,Ribhoi,2020-05-13,0,0,0,0,118
11489,Meghalaya,South Garo Hills,2020-05-13,0,0,0,0,118
11490,Meghalaya,South West Garo Hills,2020-05-13,0,0,0,0,118
11491,Meghalaya,South West Khasi Hills,2020-05-13,0,0,0,0,118
11492,Meghalaya,West Garo Hills,2020-05-13,0,0,0,0,118
11493,Meghalaya,West Jaintia Hills,2020-05-13,0,0,0,0,118
11494,Meghalaya,West Khasi Hills,2020-05-13,0,0,0,0,118
11495,Mizoram,Aizawl,2020-05-13,1,0,1,0,118
11496,Mizoram,Champhai,2020-05-13,0,0,0,0,118
11497,Mizoram,Hnahthial,2020-05-13,0,0,0,0,118
11498,Mizoram,Khawzawl,2020-05-13,0,0,0,0,118
11499,Mizoram,Kolasib,2020-05-13,0,0,0,0,118
11500,Mizoram,Lawngtlai,2020-05-13,0,0,0,0,118
11501,Mizoram,Lunglei,2020-05-13,0,0,0,0,118
11502,Mizoram,Mamit,2020-05-13,0,0,0,0,118
11503,Mizoram,Saiha,2020-05-13,0,0,0,0,118
11504,Mizoram,Saitual,2020-05-13,0,0,0,0,118
11505,Mizoram,Serchhip,2020-05-13,0,0,0,0,118
11506,Nagaland,Dimapur,2020-05-13,0,0,0,0,118
11507,Nagaland,Kiphire,2020-05-13,0,0,0,0,118
11508,Nagaland,Kohima,2020-05-13,0,0,0,0,118
11509,Nagaland,Longleng,2020-05-13,0,0,0,0,118
11510,Nagaland,Mokokchung,2020-05-13,0,0,0,0,118
11511,Nagaland,Mon,2020-05-13,0,0,0,0,118
11512,Nagaland,Peren,2020-05-13,0,0,0,0,118
11513,Nagaland,Phek,2020-05-13,0,0,0,0,118
11514,Nagaland,Tuensang,2020-05-13,0,0,0,0,118
11515,Nagaland,Wokha,2020-05-13,0,0,0,0,118
11516,Nagaland,Zunheboto,2020-05-13,0,0,0,0,118
11517,Odisha,Angul,2020-05-13,15,15,0,0,118
11518,Odisha,Balangir,2020-05-13,2,2,0,0,118
11519,Odisha,Balasore,2020-05-13,90,70,20,0,118
11520,Odisha,Bargarh,2020-05-13,0,0,0,0,118
11521,Odisha,Bhadrak,2020-05-13,31,12,19,0,118
11522,Odisha,Boudh,2020-05-13,4,4,0,0,118
11523,Odisha,Cuttack,2020-05-13,3,2,1,0,118
11524,Odisha,Deogarh,2020-05-13,1,0,1,0,118
11525,Odisha,Dhenkanal,2020-05-13,1,0,1,0,118
11526,Odisha,Gajapati,2020-05-13,0,0,0,0,118
11527,Odisha,Ganjam,2020-05-13,210,207,2,1,118
11528,Odisha,Jagatsinghpur,2020-05-13,5,5,0,0,118
11529,Odisha,Jajpur,2020-05-13,71,38,33,0,118
11530,Odisha,Jharsuguda,2020-05-13,2,0,2,0,118
11531,Odisha,Kalahandi,2020-05-13,2,0,2,0,118
11532,Odisha,Kandhamal,2020-05-13,0,0,0,0,118
11533,Odisha,Kendrapara,2020-05-13,9,7,2,0,118
11534,Odisha,Kendujhar,2020-05-13,4,3,1,0,118
11535,Odisha,Khordha,2020-05-13,50,3,45,2,118
11536,Odisha,Koraput,2020-05-13,1,0,1,0,118
11537,Odisha,Malkangiri,2020-05-13,0,0,0,0,118
11538,Odisha,Mayurbhanj,2020-05-13,9,9,0,0,118
11539,Odisha,Nabarangapur,2020-05-13,0,0,0,0,118
11540,Odisha,Nayagarh,2020-05-13,1,1,0,0,118
11541,Odisha,Nuapada,2020-05-13,0,0,0,0,118
11542,Odisha,Puri,2020-05-13,4,3,1,0,118
11543,Odisha,Rayagada,2020-05-13,0,0,0,0,118
11544,Odisha,Sambalpur,2020-05-13,0,0,0,0,118
11545,Odisha,Subarnapur,2020-05-13,0,0,0,0,118
11546,Odisha,Sundargarh,2020-05-13,23,11,12,0,118
11547,Puducherry,Karaikal,2020-05-13,1,1,0,0,118
11548,Puducherry,Mahe,2020-05-13,2,0,2,0,118
11549,Puducherry,Puducherry,2020-05-13,10,3,7,0,118
11550,Puducherry,Yanam,2020-05-13,0,0,0,0,118
11551,Punjab,Amritsar,2020-05-13,298,260,34,4,118
11552,Punjab,Barnala,2020-05-13,21,19,1,1,118
11553,Punjab,Bathinda,2020-05-13,40,40,0,0,118
11554,Punjab,Faridkot,2020-05-13,46,42,4,0,118
11555,Punjab,Fatehgarh Sahib,2020-05-13,56,54,2,0,118
11556,Punjab,Fazilka,2020-05-13,41,41,0,0,118
11557,Punjab,Ferozepur,2020-05-13,44,42,1,1,118
11558,Punjab,Gurdaspur,2020-05-13,121,120,0,1,118
11559,Punjab,Hoshiarpur,2020-05-13,92,82,6,4,118
11560,Punjab,Jalandhar,2020-05-13,198,173,20,5,118
11561,Punjab,Kapurthala,2020-05-13,27,23,2,2,118
11562,Punjab,Ludhiana,2020-05-13,148,134,8,6,118
11563,Punjab,Mansa,2020-05-13,32,26,6,0,118
11564,Punjab,Moga,2020-05-13,59,55,4,0,118
11565,Punjab,Pathankot,2020-05-13,29,17,11,1,118
11566,Punjab,Patiala,2020-05-13,99,77,20,2,118
11567,Punjab,Rupnagar,2020-05-13,56,53,2,1,118
11568,Punjab,S.A.S. Nagar,2020-05-13,102,42,57,3,118
11569,Punjab,Sangrur,2020-05-13,88,85,3,0,118
11570,Punjab,Shahid Bhagat Singh Nagar,2020-05-13,104,85,18,1,118
11571,Punjab,Sri Muktsar Sahib,2020-05-13,65,64,1,0,118
11572,Punjab,Tarn Taran,2020-05-13,158,158,0,0,118
11573,Rajasthan,Ajmer,2020-05-13,235,122,108,5,118
11574,Rajasthan,Alwar,2020-05-13,32,23,7,2,118
11575,Rajasthan,BSF Camp,2020-05-13,43,43,0,0,118
11576,Rajasthan,Banswara,2020-05-13,68,4,63,1,118
11577,Rajasthan,Baran,2020-05-13,3,2,1,0,118
11578,Rajasthan,Barmer,2020-05-13,8,7,1,0,118
11579,Rajasthan,Bharatpur,2020-05-13,121,5,114,2,118
11580,Rajasthan,Bhilwara,2020-05-13,43,3,38,2,118
11581,Rajasthan,Bikaner,2020-05-13,40,1,37,2,118
11582,Rajasthan,Bundi,2020-05-13,0,0,0,0,118
11583,Rajasthan,Chittorgarh,2020-05-13,142,122,18,2,118
11584,Rajasthan,Churu,2020-05-13,27,12,14,1,118
11585,Rajasthan,Dausa,2020-05-13,28,7,21,0,118
11586,Rajasthan,Dholpur,2020-05-13,24,19,5,0,118
11587,Rajasthan,Dungarpur,2020-05-13,13,8,5,0,118
11588,Rajasthan,Evacuees,2020-05-13,61,0,61,0,118
11589,Rajasthan,Ganganagar,2020-05-13,0,0,0,0,118
11590,Rajasthan,Hanumangarh,2020-05-13,12,1,11,0,118
11591,Rajasthan,Italians,2020-05-13,2,0,2,0,118
11592,Rajasthan,Jaipur,2020-05-13,1342,450,830,62,118
11593,Rajasthan,Jaisalmer,2020-05-13,41,7,34,0,118
11594,Rajasthan,Jalore,2020-05-13,42,41,0,1,118
11595,Rajasthan,Jhalawar,2020-05-13,47,2,45,0,118
11596,Rajasthan,Jhunjhunu,2020-05-13,47,5,42,0,118
